time,pressure1, temperature1,pressure2,temperature2,x,y,z,counter,session
12252.4333,-7.2667,20.48,0.0,21.2,0,0,804,144,80
12252.6333,11.8667,20.48,0.0,21.12,1,0,768,144,80
12252.8333,12.8667,20.48,0.0,21.12,0,0,840,144,80
12253.0333,13.8667,20.5,0.0,21.12,0,0,768,144,80
12253.2333,12.8,20.48,0.0167,21.2,0,0,768,152,80
12253.4333,13.3333,20.485,0.0,21.12,0,0,776,128,80
12253.6333,10.1333,20.5,0.0,21.2,0,0,768,128,80
12253.8333,-1.0667,20.48,0.0,21.12,0,0,768,160,80
12254.0333,-7.4667,20.48,0.0,21.12,0,0,768,160,80
12254.2333,-6.9333,20.485,0.0,21.12,0,20,768,160,80
12254.4333,-5.8667,20.48,0.0,21.12,5,32,768,0,80
12254.6333,-12.2,20.48,0.0,21.12,0,0,800,0,80
12254.8333,1.1333,20.48,0.0,21.12,0,24,768,0,80
12255.0333,0.0,20.48,0.0,21.125,0,0,768,0,80
12255.2333,0.0,20.5,0.0167,21.12,0,16,768,0,80
12255.4333,0.1333,20.485,0.0,21.2,0,0,772,0,80
12255.6333,0.0,20.48,0.0,21.12,0,0,768,0,80
12255.8333,1.6,20.48,0.0,21.12,0,18,768,0,80
12256.0333,0.1333,20.48,0.0167,21.12,0,0,776,0,80
12256.2333,0.0,20.48,0.0,21.12,0,0,800,0,80
12256.4333,0.0,20.48,0.0,21.2,0,0,800,8,80
12256.6333,8.5667,20.48,0.0,21.16,0,32,800,0,80
12256.8333,0.0,20.48,0.0,21.16,0,1,768,0,80
12257.0333,-1.0667,20.48,0.0167,21.16,8,3,768,0,80
12257.2333,-0.5333,20.5,0.0,21.12,0,1,776,0,80
12257.4333,-0.9333,20.48,0.0,21.12,0,1,768,0,80
12257.6333,-1.0,20.48,0.0,21.12,0,0,774,0,80
12257.8333,-1.0,20.48,0.0,21.12,0,0,784,0,80
12258.0333,-0.5333,20.48,0.0,21.18,0,0,768,16,80
12258.2333,-0.5333,20.48,0.0,21.16,0,0,772,16,80
12258.4333,-0.5333,20.48,0.0,21.16,8,0,768,16,80
12258.6333,-4.2667,20.48,0.0,21.125,0,0,768,16,80
12258.8333,-12.7667,20.485,0.0,21.12,0,0,768,16,80
12259.0333,-14.4,20.48,0.0,21.16,0,0,768,16,80
12259.2333,-2.6333,20.48,0.0,21.2,0,0,768,16,80
12259.4333,4.8,20.48,0.0,21.12,0,16,768,16,80
12259.6333,0.5333,20.48,0.0,21.12,0,0,768,24,80
12259.8333,0.0,20.48,0.0,21.125,0,0,768,0,80
12260.0333,0.5333,20.525,0.0,21.2,0,0,768,0,80
12260.2333,0.0333,20.48,0.0,21.16,0,0,772,0,80
12260.4333,0.0,20.48,0.0,21.2,0,0,768,0,80
12260.6333,1.7,20.48,0.0,21.12,5,0,768,0,80
12260.8333,1.1667,20.48,0.0,21.12,0,0,768,0,80
12261.0333,1.0667,20.48,0.0,21.13,0,16,800,0,80
12261.2333,0.0,20.48,0.0,21.205,0,0,768,0,80
12261.4333,-1.6,20.48,0.0,21.125,2,32,769,0,80
12261.6333,-0.5333,20.5,0.0,21.125,0,1,800,0,80
12261.8333,-0.5333,20.485,0.0,21.12,0,0,768,0,80
12262.0333,-0.5333,20.48,0.0,21.12,0,8,800,0,80
12262.2333,-0.5333,20.48,0.0,21.12,0,0,784,0,80
12262.4333,-1.6,20.48,0.0,21.16,0,0,768,0,80
12262.6333,-10.5333,20.48,0.0,21.165,0,0,772,0,80
12262.8333,-12.8,20.48,0.0,21.12,0,0,768,8,80
12263.0333,-3.1667,20.485,0.0,21.16,0,0,800,0,80
12263.2333,3.7333,20.48,0.0,21.2,0,2,800,0,80
12263.4333,3.2,20.48,0.0,21.12,0,0,802,0,80
12263.6333,3.2,20.48,0.0,21.12,0,0,776,0,80
12263.8333,5.3667,20.48,0.0,21.12,0,0,780,0,80
12264.0333,4.2667,20.48,0.0,21.16,0,12,800,0,80
12264.2333,-0.5333,20.48,0.0,21.12,0,0,768,0,80
12264.4333,0.5333,20.48,0.0,21.16,0,2,768,16,80
12264.6333,0.5333,20.52,0.0,21.16,4,16,768,16,80
12264.8333,0.5667,20.48,0.0,21.12,0,0,768,16,80
12265.0333,0.6667,20.48,0.0,21.16,1,16,768,16,80
12265.2333,0.5333,20.48,0.0,21.12,0,0,771,16,80
12265.4333,0.5333,20.485,0.0167,21.12,0,16,512,16,80
12265.6333,0.0,20.48,0.0,21.12,0,0,512,16,80
12265.8333,0.6667,20.48,0.0,21.12,0,16,512,16,80
12266.0333,-22.9333,20.48,0.0,21.16,0,0,520,24,80
12266.2333,6.4333,20.48,0.0167,21.12,1,32,512,0,80
12266.4333,12.8,20.48,0.0,21.12,1,4,520,0,80
12266.6333,11.7333,20.48,0.0167,21.12,0,0,512,32,80
12266.8333,13.9333,20.48,0.0,21.125,0,32,512,32,80
12267.0333,17.0667,20.48,0.0,21.12,1,32,512,32,80
12267.2333,17.6,20.48,0.0,21.12,0,32,514,64,80
12267.4333,15.4667,20.48,0.0,21.125,0,32,768,64,80
12267.6333,9.0667,20.48,0.0,21.12,0,0,512,0,80
12267.8333,-3.1667,20.485,0.0,21.12,0,0,512,0,80
12268.0333,-11.2,20.48,0.0,21.12,0,33,768,0,80
12268.2333,-21.8667,20.48,0.0167,21.12,0,32,768,0,80
12268.4333,-31.4667,20.54,0.0,21.12,4,0,768,0,80
12268.6333,-27.7333,20.505,0.0,21.12,0,0,768,0,80
12268.8333,-26.1333,20.48,0.0167,21.12,2,32,768,0,80
12269.0333,0.1333,20.48,0.0167,21.125,1,1,0,0,80
12269.2333,0.0,20.48,0.0,21.2,0,16,0,8,80
12269.4333,0.5333,20.485,0.0,21.125,0,17,0,0,80
12269.6333,1.0667,20.48,0.0,21.2,4,0,0,0,80
12269.8333,0.1667,20.48,0.0,21.12,0,0,0,0,80
12270.0333,1.1,20.5,0.0,21.2,0,2,1,0,80
12270.2333,0.5333,20.48,0.0,21.2,0,0,0,0,80
12270.4333,0.5333,20.49,0.0167,21.12,0,0,8,0,80
12270.6333,0.6667,20.485,0.0,21.12,0,0,0,0,80
12270.8333,18.6667,20.48,0.0,21.2,0,0,768,16,80
12271.0333,17.6,20.48,0.0,21.16,0,32,770,16,80
12271.2333,17.6,20.48,0.0,21.12,0,0,768,16,80
12271.4333,16.0,20.48,0.0,21.12,0,2,768,16,80
12271.6333,9.0667,20.48,0.0,21.16,0,32,768,16,80
12271.8333,-3.7333,20.48,0.0,21.16,2,0,770,16,80
12272.0333,-6.9333,20.48,0.0167,21.16,0,0,800,16,80
12272.2333,-9.6,20.485,0.0,21.12,0,32,768,16,80
12272.4333,-18.1333,20.52,0.0,21.125,0,32,800,24,80
12272.6333,-37.8667,20.48,0.0,21.12,0,8,768,0,80
12272.8333,-61.3333,20.48,0.0,21.12,0,1,768,0,80
12273.0333,-45.8667,20.49,0.0,21.16,0,32,768,0,80
12273.2333,-28.8,20.48,0.0,21.12,0,12,768,0,80
12273.4333,-18.6667,20.5,0.0,21.14,0,32,772,0,80
12273.6333,-12.8,20.48,0.0,21.12,0,0,544,0,80
12273.8333,0.0333,20.48,0.0,21.165,0,0,512,0,80
12274.0333,0.0,20.48,0.0,21.12,0,8,544,0,80
12274.2333,0.6,20.485,0.0,21.2,0,8,512,0,80
12274.4333,0.1333,20.5,0.0,21.16,0,16,512,0,80
12274.6333,0.0,20.48,0.0167,21.2,0,1,512,0,80
12274.8333,1.0667,20.48,0.0,21.12,0,0,548,0,80
12275.0333,0.0667,20.48,0.0,21.125,0,8,512,0,80
12275.2333,0.5333,20.48,0.0,21.12,0,0,512,0,80
12275.4333,-0.4667,20.48,0.0,21.12,0,24,544,0,80
12275.6333,-2.0,20.52,0.0,21.125,0,0,520,8,80
12275.8333,-3.2,20.5,0.0,21.165,0,0,520,0,80
12276.0333,-4.2667,20.48,0.0,21.12,0,1,516,0,80
12276.2333,-4.2667,20.48,0.0,21.12,0,0,512,0,80
12276.4333,-4.8,20.48,0.0,21.12,0,0,512,0,80
12276.6333,-0.5333,20.48,0.0167,21.12,0,0,512,0,80
12276.8333,7.4667,20.48,0.0,21.16,4,0,512,0,80
12277.0333,10.1333,20.48,0.0,21.12,0,0,512,0,80
12277.2333,11.7333,20.52,0.0,21.12,0,0,512,16,80
12277.4333,13.3333,20.48,0.0,21.12,0,4,520,16,80
12277.6333,14.4,20.48,0.0,21.12,0,0,512,16,80
12277.8333,13.8667,20.48,0.0,21.12,0,8,512,16,80
12278.0333,2.6667,20.48,0.0,21.12,0,16,512,16,80
12278.2333,-1.0,20.48,0.0,21.12,0,16,544,16,80
12278.4333,0.5333,20.48,0.0,21.16,0,1,768,16,80
12278.6333,0.5333,20.48,0.0,21.16,0,0,544,16,80
12278.8333,0.5333,20.48,0.0,21.12,0,0,544,24,80
12279.0333,1.1,20.48,0.0,21.125,0,0,512,0,80
12279.2333,0.1,20.48,0.0,21.16,0,0,544,0,80
12279.4333,1.1,20.48,0.0,21.125,1,0,545,32,80
12279.6333,1.1667,20.48,0.0,21.165,0,10,520,32,80
12279.8333,0.0,20.48,0.0,21.12,1,16,512,32,80
12280.0333,-3.7333,20.525,0.0,21.12,0,0,521,0,80
12280.2333,-0.5333,20.48,0.0,21.16,0,0,520,0,80
12280.4333,4.4,20.485,0.0,21.16,0,0,512,0,80
12280.6333,9.8333,20.5,0.0,21.12,0,2,512,0,80
12280.8333,11.8,20.52,0.0,21.12,0,0,544,0,80
12281.0333,11.9333,20.525,0.0,21.12,0,0,544,0,80
12281.2333,8.5333,20.48,0.0,21.12,0,0,512,0,80
12281.4333,1.6,20.48,0.0,21.12,0,0,516,0,80
12281.6333,-4.8,20.48,0.0,21.12,0,0,512,0,80
12281.8333,-6.4,20.5,0.0167,21.12,0,32,544,0,80
12282.0333,-8.0,20.48,0.0,21.12,4,28,512,8,80
12282.2333,-6.3667,20.48,0.0167,21.12,0,16,512,0,80
12282.4333,-7.4667,20.48,0.0,21.12,0,0,512,0,80
12282.6333,-9.6,20.48,0.0,21.12,0,5,512,0,80
12282.8333,0.1333,20.48,0.0,21.12,0,0,512,0,80
12283.0333,0.0333,20.48,0.0,21.12,0,0,544,0,80
12283.2333,0.5333,20.525,0.0,21.16,0,0,544,0,80
12283.4333,0.0,20.48,0.0,21.12,0,1,544,0,80
12283.6333,0.6667,20.48,0.0,21.12,0,0,512,16,80
12283.8333,0.5333,20.48,0.0,21.12,0,260,512,16,80
12284.0333,1.0667,20.48,0.0,21.12,0,272,545,16,80
12284.2333,6.55,20.48,0.0,21.12,0,256,544,16,80
12284.4333,-4.2667,20.48,0.0,21.12,4,256,544,16,80
12284.6333,-13.8,20.48,0.0,21.125,1,256,544,16,80
12284.8333,-15.4667,20.48,0.0,21.12,0,264,512,16,80
12285.0333,-14.9333,20.49,0.0167,21.16,0,256,512,16,80
12285.2333,-13.3333,20.48,0.0,21.12,0,258,544,24,80
12285.4333,-14.9333,20.52,0.0,21.14,0,256,514,0,80
12285.6333,-11.7333,20.48,0.0167,21.12,0,256,544,0,80
12285.8333,0.0,20.48,0.0,21.12,0,256,544,0,80
12286.0333,5.8667,20.48,0.0,21.125,0,272,512,0,80
12286.2333,8.0,20.485,0.0,21.12,0,256,512,0,80
12286.4333,16.0,20.485,0.0,21.12,1,273,512,0,80
12286.6333,12.8,20.48,0.0,21.12,0,288,520,0,80
12286.8333,13.8667,20.48,0.0,21.125,0,288,544,0,80
12287.0333,13.8667,20.485,0.0,21.12,0,0,512,0,80
12287.2333,0.5667,20.52,0.0,21.12,0,256,512,0,80
12287.4333,0.6,20.48,0.0,21.12,0,256,512,0,80
12287.6333,0.0,20.48,0.0167,21.12,0,0,512,0,80
12287.8333,0.6,20.485,0.0,21.12,0,0,544,0,80
12288.0333,0.5333,20.525,0.0,21.125,0,16,514,0,80
12288.2333,0.0333,20.48,0.0,21.12,0,0,544,0,80
12288.4333,0.5667,20.48,0.0,21.12,2,0,512,8,80
12288.6333,0.0667,20.52,0.0,21.125,0,4,545,0,80
12288.8333,0.6333,20.48,0.0,21.12,0,0,512,0,80
12289.0333,0.0,20.52,0.0,21.14,0,0,512,0,80
12289.2333,9.6,20.48,0.0,21.12,1,0,516,0,80
12289.4333,11.2,20.485,0.0,21.12,0,32,544,0,80
12289.6333,12.2667,20.48,0.0,21.12,0,0,512,0,80
12289.8333,14.9333,20.48,0.0,21.16,0,0,512,0,80
12290.0333,15.4667,20.48,0.0,21.12,0,32,544,16,80
12290.2333,12.8333,20.48,0.0,21.12,0,0,544,16,80
12290.4333,4.8,20.5,0.0,21.12,0,33,544,16,80
12290.6333,-4.8,20.56,0.0,21.125,0,0,516,16,80
12290.8333,-13.8667,20.49,0.0,21.12,0,0,516,16,80
12291.0333,-17.0667,20.485,0.0,21.125,0,0,512,16,80
12291.2333,-18.1333,20.48,0.0,21.12,0,0,544,16,80
12291.4333,-17.0333,20.48,0.0,21.14,4,0,520,16,80
12291.6333,-15.4667,20.48,0.0,21.12,0,16,528,24,80
12291.8333,-13.8667,20.5,0.0,21.12,2,8,512,0,80
12292.0333,0.6333,20.48,0.0167,21.2,4,24,512,0,80
12292.2333,0.0,20.485,0.0,21.16,0,0,544,32,80
12292.4333,0.0,20.48,0.0,21.12,0,0,512,32,80
12292.6333,0.5333,20.5,0.0,21.12,0,0,544,32,80
12292.8333,1.0667,20.485,0.0,21.12,0,16,512,64,80
12293.0333,0.0667,20.48,0.0,21.14,2,1,544,64,80
12293.2333,0.0667,20.52,0.0,21.12,0,1,544,0,80
12293.4333,0.5333,20.48,0.0,21.16,0,0,544,0,80
12293.6333,2.2667,20.52,0.0,21.12,1,2,512,0,80
12293.8333,-4.2667,20.52,0.0167,21.12,0,0,512,0,80
12294.0333,-10.5333,20.48,0.0,21.12,0,0,514,0,80
12294.2333,-16.0,20.48,0.0,21.12,0,0,512,0,80
12294.4333,-21.2667,20.48,0.0,21.12,0,0,544,0,80
12294.6333,-22.2,20.48,0.0,21.12,0,0,545,0,80
12294.8333,-22.9333,20.48,0.0,21.12,0,1,512,8,80
12295.0333,-16.0,20.5,0.0,21.12,0,0,512,0,80
12295.2333,0.0,20.49,0.0,21.12,0,0,512,0,80
12295.4333,7.4667,20.48,0.0,21.12,0,0,544,0,80
12295.6333,10.1333,20.48,0.0,21.16,0,0,512,0,80
12295.8333,11.2,20.48,0.0,21.12,0,0,516,0,80
12296.0333,11.7333,20.485,0.0,21.12,0,4,512,0,80
12296.2333,0.0,20.48,0.0,21.12,0,16,512,0,80
12296.4333,0.0,20.525,0.0,21.12,0,24,512,16,80
12296.6333,0.7667,20.5,0.0,21.12,0,8,512,16,80
12296.8333,0.0,20.48,0.0,21.14,0,0,544,16,80
12297.0333,0.2,20.48,0.0,21.12,0,0,516,16,80
12297.2333,0.0,20.48,0.0,21.12,0,0,512,16,80
12297.4333,0.0,20.48,0.0,21.16,0,8,544,16,80
12297.6333,0.0,20.48,0.0,21.12,0,0,512,16,80
12297.8333,1.0667,20.5,0.0,21.12,0,0,768,16,80
12298.0333,-11.7333,20.52,0.0,21.12,0,0,512,24,80
12298.2333,4.2667,20.48,0.0,21.12,0,0,512,0,80
12298.4333,7.4667,20.52,0.0167,21.2,0,0,512,0,80
12298.6333,9.6,20.525,0.0,21.12,8,0,544,128,80
12298.8333,9.6667,20.48,0.0,21.12,0,1,512,128,80
12299.0333,9.6667,20.48,0.0,21.12,0,16,512,128,80
12299.2333,10.1333,20.52,0.0,21.125,0,0,512,128,80
12299.4333,8.5333,20.485,0.0,21.12,0,0,514,128,80
12299.6333,-1.6,20.48,0.0,21.12,2,0,512,128,80
12299.8333,-9.5667,20.48,0.0,21.16,1,1,544,128,80
12300.0333,-15.4667,20.48,0.0167,21.12,0,8,512,128,80
12300.2333,-18.1333,20.48,0.0,21.16,0,0,512,128,80
12300.4333,-19.2,20.485,0.0,21.12,0,0,512,128,80
12300.6333,-14.9333,20.5,0.0,21.12,2,24,512,128,80
12300.8333,-7.9333,20.48,0.0,21.125,2,24,520,128,80
12301.0333,0.0,20.48,0.0,21.12,0,8,512,128,80
12301.2333,0.6667,20.5,0.0,21.12,0,18,512,136,80
12301.4333,0.0,20.48,0.0167,21.125,0,0,512,128,80
12301.6333,1.1333,20.52,0.0,21.12,0,8,512,128,80
12301.8333,0.0,20.48,0.0,21.12,0,0,768,128,80
12302.0333,1.1333,20.49,0.0,21.12,0,0,772,128,80
12302.2333,1.2667,20.48,0.0,21.12,0,0,772,128,80
12302.4333,1.0667,20.48,0.0,21.12,0,0,512,128,80
12302.6333,0.0667,20.48,0.0,21.125,0,0,768,128,80
12302.8333,-14.9333,20.48,0.0,21.12,0,8,512,144,80
12303.0333,-18.6667,20.57,0.0,21.12,8,32,768,144,80
12303.2333,-19.2,20.5,0.0,21.125,0,32,768,144,80
12303.4333,-17.0667,20.48,0.0,21.125,0,0,768,144,80
12303.6333,-14.8667,20.48,0.0,21.16,0,16,520,144,80
12303.8333,-10.6667,20.48,0.0,21.12,0,0,514,144,80
12304.0333,2.6667,20.48,0.0167,21.12,32,0,768,144,80
12304.2333,7.4667,20.48,0.0,21.12,2,16,512,144,80
12304.4333,11.2,20.49,0.0,21.125,2,0,768,152,80
12304.6333,12.2667,20.49,0.0,21.16,0,16,772,128,80
12304.8333,13.8667,20.52,0.0167,21.125,2,0,768,128,80
12305.0333,16.0,20.48,0.0,21.12,0,0,768,160,80
12305.2333,16.0,20.48,0.0,21.16,0,0,768,160,80
12305.4333,6.9333,20.48,0.0,21.16,0,16,768,160,80
12305.6333,0.0,20.48,0.0,21.125,2,0,768,0,80
12305.8333,0.0,20.57,0.0,21.12,0,0,512,0,80
12306.0333,0.0,20.48,0.0,21.12,0,16,776,0,80
12306.2333,0.0,20.48,0.0,21.125,0,0,768,0,80
12306.4333,0.5333,20.48,0.0167,21.12,0,9,772,0,80
12306.6333,0.6667,20.48,0.0,21.12,8,0,768,0,80
12306.8333,0.6,20.49,0.0,21.12,0,1,768,0,80
12307.0333,0.0667,20.49,0.0,21.12,2,0,768,0,80
12307.2333,0.5333,20.5,0.0,21.125,0,0,768,0,80
12307.4333,6.5333,20.5,0.0,21.12,0,16,776,0,80
12307.6333,8.0,20.48,0.0,21.16,0,0,768,8,80
12307.8333,8.5333,20.57,0.0,21.12,0,0,768,0,80
12308.0333,10.1333,20.48,0.0,21.16,0,4,768,0,80
12308.2333,9.6667,20.48,0.0,21.12,0,0,768,0,80
12308.4333,7.5333,20.56,0.0,21.12,0,0,768,0,80
12308.6333,-2.1333,20.56,0.0,21.12,0,0,768,0,80
12308.8333,-8.0,20.48,0.0,21.125,2,9,768,0,80
12309.0333,-13.8667,20.48,0.0,21.16,0,0,768,0,80
12309.2333,-18.1333,20.52,0.0,21.16,0,8,768,16,80
12309.4333,-20.2667,20.52,0.0,21.12,4,33,769,16,80
12309.6333,-16.0,20.48,0.0167,21.125,4,0,768,16,80
12309.8333,-12.2667,20.48,0.0167,21.12,0,1,768,16,80
12310.0333,-1.6,20.48,0.0,21.12,0,16,768,16,80
12310.2333,0.0,20.5,0.0,21.125,0,16,768,16,80
12310.4333,0.0,20.48,0.0,21.12,0,0,768,16,80
12310.6333,0.0667,20.48,0.0167,21.12,4,4,776,16,80
12310.8333,0.2,20.48,0.0,21.12,4,0,768,24,80
12311.0333,1.0667,20.48,0.0167,21.12,0,4,768,0,80
12311.2333,0.0,20.48,0.0,21.12,0,0,776,0,80
12311.4333,0.1667,20.48,0.0,21.12,0,0,768,0,80
12311.6333,0.0,20.48,0.0,21.16,0,0,768,0,80
12311.8333,0.1,20.5,0.0,21.12,2,8,768,0,80
12312.0333,-14.9333,20.56,0.0167,21.12,0,0,776,0,80
12312.2333,-19.2,20.48,0.0,21.16,0,16,768,0,80
12312.4333,-20.0667,20.52,0.0,21.125,0,0,768,0,80
12312.6333,-20.2667,20.5,0.0,21.2,0,1,768,0,80
12312.8333,-14.8,20.48,0.0,21.12,0,0,768,0,80
12313.0333,-10.6667,20.48,0.0167,21.12,4,0,768,0,80
12313.2333,3.7333,20.49,0.0,21.12,0,0,769,0,80
12313.4333,8.0,20.5,0.0,21.12,0,0,864,0,80
12313.6333,9.6,20.5,0.0,21.125,0,16,768,0,80
12313.8333,10.6667,20.52,0.0,21.12,0,1,768,0,80
12314.0333,10.6667,20.57,0.0,21.12,0,0,772,8,80
12314.2333,11.2333,20.57,0.0,21.12,0,0,772,0,80
12314.4333,9.6,20.56,0.0,21.125,0,16,768,0,80
12314.6333,0.0667,20.48,0.0,21.12,0,8,768,0,80
12314.8333,0.5333,20.48,0.0167,21.12,0,8,768,0,80
12315.0333,0.1333,20.48,0.0167,21.12,0,0,768,0,80
12315.2333,0.7333,20.48,0.0,21.12,0,0,768,0,80
12315.4333,0.0,20.48,0.0,21.125,0,4,768,0,80
12315.6333,0.7333,20.56,0.0,21.12,0,1,768,16,80
12315.8333,0.0667,20.48,0.0,21.12,0,8,768,16,80
12316.0333,0.0,20.49,0.0167,21.12,2,18,768,16,80
12316.2333,0.0,20.52,0.0,21.12,2,16,776,16,80
12316.4333,9.0667,20.49,0.0,21.12,1,0,768,16,80
12316.6333,12.9333,20.525,0.0167,21.12,0,18,768,16,80
12316.8333,16.5333,20.56,0.0,21.12,0,32,768,16,80
12317.0333,18.1333,20.5,0.0167,21.12,0,32,778,16,80
12317.2333,20.2667,20.485,0.0,21.12,0,0,768,24,80
12317.4333,20.8,20.49,0.0,21.165,0,8,776,0,80
12317.6333,21.3333,20.48,0.0,21.12,2,0,768,0,80
12317.8333,22.9333,20.49,0.0,21.12,0,0,772,32,80
12318.0333,20.2667,20.48,0.0,21.12,0,0,768,32,80
12318.2333,20.2667,20.485,0.0,21.125,0,0,778,32,80
12318.4333,17.6,20.5,0.0,21.12,0,0,768,64,80
12318.6333,11.2,20.49,0.0,21.2,0,32,768,64,80
12318.8333,-8.5333,20.56,0.0,21.12,0,4,769,0,80
12319.0333,-38.9333,20.48,0.0,21.12,0,8,768,0,80
12319.2333,-64.0,20.49,0.0,21.12,0,16,768,0,80
12319.4333,-57.6,20.48,0.0,21.12,0,0,768,0,80
12319.6333,-43.2,20.49,0.0,21.12,0,0,768,0,80
12319.8333,-39.4667,20.48,0.0,21.12,0,0,768,0,80
12320.0333,0.0,20.48,0.0,21.12,1,1,768,0,80
12320.2333,0.0333,20.48,0.0,21.12,4,0,768,0,80
12320.4333,0.5333,20.56,0.0,21.12,4,0,768,8,80
12320.6333,0.1333,20.48,0.0,21.12,0,0,840,0,80
12320.8333,0.6667,20.48,0.0,21.18,0,0,768,0,80
12321.0333,0.6667,20.48,0.0,21.12,0,4,768,0,80
12321.2333,0.1667,20.56,0.0,21.13,1,0,832,0,80
12321.4333,0.5333,20.56,0.0,21.12,2,8,768,0,80
12321.6333,0.0,20.5,0.0,21.12,0,1,768,0,80
12321.8333,6.6,20.49,0.0,21.12,0,9,768,0,80
12322.0333,8.0167,20.52,0.0,21.12,0,0,768,16,80
12322.2333,11.7333,20.48,0.0,21.12,0,0,768,16,80
12322.4333,10.6667,20.48,0.0,21.12,0,0,768,16,80
12322.6333,3.2,20.49,0.0,21.12,0,0,583,16,80
12322.8333,-4.2667,20.48,0.0,21.12,0,0,512,16,80
12323.0333,-6.4,20.48,0.0,21.12,0,0,290,16,80
12323.2333,-8.0,20.56,0.0,21.12,0,32,256,16,80
12323.4333,-10.6667,20.48,0.0167,21.125,4,0,320,16,80
12323.6333,-12.2333,20.48,0.0,21.12,0,16,354,24,80
12323.8333,-8.5333,20.48,0.0,21.12,0,0,544,0,80
12324.0333,-7.4667,20.56,0.0,21.12,0,0,320,0,80
12324.2333,-2.65,20.56,0.0,21.165,2,16,520,0,80
12324.4333,0.1333,20.48,0.0167,21.16,4,3,512,0,80
12324.6333,0.0,20.49,0.0,21.12,0,8,516,0,80
12324.8333,0.0667,20.48,0.0,21.12,0,16,352,0,80
12325.0333,1.0667,20.495,0.0,21.12,0,0,360,0,80
12325.2333,0.6667,20.48,0.0,21.12,0,0,321,0,80
12325.4333,0.6667,20.48,0.0,21.125,0,8,512,0,80
12325.6333,0.0667,20.49,0.0,21.14,0,12,544,0,80
12325.8333,1.0667,20.48,0.0,21.12,0,0,514,0,80
12326.0333,0.0,20.56,0.0167,21.12,0,0,576,0,80
12326.2333,-6.2333,20.57,0.0,21.16,0,0,544,0,80
12326.4333,-5.3333,20.5,0.0,21.16,4,0,512,0,80
12326.6333,-5.2,20.48,0.0,21.12,0,1,512,0,80
12326.8333,-1.9333,20.5,0.0,21.14,1,0,324,8,80
12327.0333,-1.0667,20.56,0.0,21.12,0,0,320,0,80
12327.2333,-1.0,20.5,0.0,21.12,2,32,258,0,80
12327.4333,-0.5333,20.56,0.0167,21.125,1,0,320,0,80
12327.6333,-1.0667,20.56,0.0167,21.16,0,1,352,0,80
12327.8333,1.0667,20.56,0.0,21.12,0,0,321,0,80
12328.0333,0.0,20.48,0.0,21.16,2,0,256,0,80
12328.2333,-0.5,20.48,0.0,21.14,0,0,353,0,80
12328.4333,-9.0667,20.57,0.0,21.12,0,0,256,16,80
12328.6333,-1.0667,20.48,0.0,21.125,0,0,512,16,80
12328.8333,-1.5667,20.48,0.0,21.12,0,0,544,16,80
12329.0333,-0.5333,20.52,0.0,21.12,0,0,520,16,80
12329.2333,0.6667,20.5,0.0,21.12,0,16,544,16,80
12329.4333,0.0667,20.485,0.0,21.14,0,0,544,16,80
12329.6333,0.6667,20.48,0.0,21.12,0,1,544,16,80
12329.8333,0.6667,20.48,0.0,21.12,0,16,544,16,80
12330.0333,0.0,20.52,0.0,21.165,0,16,512,24,80
12330.2333,0.0,20.485,0.0,21.12,0,0,516,0,80
12330.4333,0.0,20.48,0.0,21.12,0,8,544,0,80
12330.6333,1.2333,20.48,0.0167,21.125,0,0,512,32,80
12330.8333,0.0,20.5,0.0,21.12,0,0,516,32,80
12331.0333,-10.5667,20.5,0.0,21.165,2,2,512,32,80
12331.2333,-14.9,20.48,0.0,21.12,0,0,544,0,80
12331.4333,0.0667,20.48,0.0,21.12,0,0,512,0,80
12331.6333,22.7333,20.48,0.0,21.12,0,0,580,0,80
12331.8333,36.2667,20.48,0.0,21.12,0,0,512,0,80
12332.0333,41.6,20.56,0.0,21.12,0,24,512,0,80
12332.2333,0.0,20.48,0.0,21.125,1,0,512,0,80
12332.4333,0.0,20.49,0.0,21.12,2,0,512,0,80
12332.6333,0.5333,20.48,0.0,21.12,0,0,512,0,80
12332.8333,0.0333,20.48,0.0,21.12,0,0,512,0,80
12333.0333,0.0,20.48,0.0,21.16,0,0,512,0,80
12333.2333,0.5333,20.48,0.0167,21.12,0,0,512,8,80
12333.4333,-16.5333,20.48,0.0,21.12,0,0,512,0,80
12333.6333,0.5333,20.48,0.0,21.16,0,0,513,0,80
12333.8333,0.0,20.48,0.0,21.12,0,9,522,0,80
12334.0333,0.1333,20.48,0.0,21.12,4,8,516,0,80
12334.2333,0.2667,20.5,0.0,21.16,0,8,512,0,80
12334.4333,0.5333,20.565,0.0,21.12,0,0,512,0,80
12334.6333,1.1,20.56,0.0167,21.16,4,0,512,0,80
12334.8333,0.0,20.48,0.0167,21.16,0,0,512,16,80
12335.0333,2.4,20.48,0.0,21.16,0,0,512,16,80
12335.2333,0.0,20.48,0.0167,21.12,2,8,512,16,80
12335.4333,0.6,20.48,0.0,21.12,0,4,512,16,80
12335.6333,1.0667,20.48,0.0,21.12,3,12,516,16,80
12335.8333,-3.2,20.48,0.0,21.12,36,0,512,16,80
12336.0333,0.0333,20.54,0.0,21.12,0,0,512,16,80
12336.2333,0.2667,20.49,0.0,21.12,0,0,512,16,80
12336.4333,0.4,20.48,0.0,21.12,0,0,512,24,80
12336.6333,0.0,20.49,0.0,21.16,0,1,516,0,80
