time,pressure1
6004.764,3.50E-05
6004.765,3.50E-05
6004.766,3.50E-05
6004.767,3.50E-05
6004.768,3.50E-05
6004.769,3.50E-05
6004.77,3.50E-05
6004.771,3.50E-05
6004.772,3.50E-05
6004.773,3.49E-05
6004.774,3.49E-05
6004.775,3.47E-05
6004.776,3.47E-05
6004.777,3.45E-05
6004.778,3.45E-05
6004.779,3.45E-05
6004.78,3.43E-05
6004.781,3.43E-05
6004.782,3.45E-05
6004.783,3.45E-05
6004.784,3.45E-05
6004.785,3.45E-05
6004.786,3.47E-05
6004.787,3.47E-05
6004.788,3.49E-05
6004.789,3.49E-05
6004.79,3.50E-05
6004.791,3.50E-05
6004.792,3.50E-05
6004.793,3.52E-05
6004.794,3.52E-05
6004.795,3.52E-05
6004.796,3.52E-05
6004.797,3.54E-05
6004.798,3.54E-05
6004.799,3.54E-05
6004.8,3.54E-05
6004.801,3.54E-05
6004.802,3.54E-05
6004.803,3.54E-05
6004.804,3.54E-05
6004.805,3.54E-05
6004.806,3.54E-05
6004.807,3.56E-05
6004.808,3.56E-05
6004.809,3.56E-05
6004.81,3.56E-05
6004.811,3.56E-05
6004.812,3.56E-05
6004.813,3.56E-05
6004.814,3.54E-05
6004.815,3.54E-05
6004.816,3.52E-05
6004.817,3.52E-05
6004.818,3.50E-05
6004.819,3.50E-05
6004.82,3.50E-05
6004.821,3.49E-05
6004.822,3.49E-05
6004.823,3.49E-05
6004.824,3.49E-05
6004.825,3.47E-05
6004.826,3.47E-05
6004.827,3.47E-05
6004.828,3.47E-05
6004.829,3.47E-05
6004.83,3.49E-05
6004.831,3.49E-05
6004.832,3.49E-05
6004.833,3.47E-05
6004.834,3.47E-05
6004.835,3.47E-05
6004.836,3.47E-05
6004.837,3.45E-05
6004.838,3.45E-05
6004.839,3.45E-05
6004.84,3.47E-05
6004.841,3.47E-05
6004.842,3.47E-05
6004.843,3.47E-05
6004.844,3.47E-05
6004.845,3.47E-05
6004.846,3.47E-05
6004.847,3.47E-05
6004.848,3.47E-05
6004.849,3.45E-05
6004.85,3.45E-05
6004.851,3.45E-05
6004.852,3.43E-05
6004.853,3.43E-05
6004.854,3.43E-05
6004.855,3.41E-05
6004.856,3.41E-05
6004.857,3.41E-05
6004.858,3.41E-05
6004.859,3.41E-05
6004.86,3.43E-05
6004.861,3.43E-05
6004.862,3.45E-05
6004.863,3.45E-05
6004.864,3.47E-05
6004.865,3.47E-05
6004.866,3.49E-05
6004.867,3.49E-05
6004.868,3.50E-05
6004.869,3.52E-05
6004.87,3.52E-05
6004.871,3.52E-05
6004.872,3.52E-05
6004.873,3.52E-05
6004.874,3.52E-05
6004.875,3.52E-05
6004.876,3.52E-05
6004.877,3.52E-05
6004.878,3.52E-05
6004.879,3.52E-05
6004.88,3.50E-05
6004.881,3.50E-05
6004.882,3.50E-05
6004.883,3.50E-05
6004.884,3.50E-05
6004.885,3.52E-05
6004.886,3.52E-05
6004.887,3.52E-05
6004.888,3.52E-05
6004.889,3.52E-05
6004.89,3.52E-05
6004.891,3.52E-05
6004.892,3.50E-05
6004.893,3.50E-05
6004.894,3.50E-05
6004.895,3.50E-05
6004.896,3.49E-05
6004.897,3.49E-05
6004.898,3.49E-05
6004.899,3.49E-05
6004.9,3.49E-05
6004.901,3.49E-05
6004.902,3.49E-05
6004.903,3.50E-05
6004.904,3.50E-05
6004.905,3.50E-05
6004.906,3.50E-05
6004.907,3.52E-05
6004.908,3.52E-05
6004.909,3.52E-05
6004.91,3.50E-05
6004.911,3.50E-05
6004.912,3.49E-05
6004.913,3.49E-05
6004.914,3.47E-05
6004.915,3.47E-05
6004.916,3.45E-05
6004.917,3.45E-05
6004.918,3.45E-05
6004.919,3.43E-05
6004.92,3.43E-05
6004.921,3.43E-05
6004.922,3.43E-05
6004.923,3.43E-05
6004.924,3.45E-05
6004.925,3.45E-05
6004.926,3.45E-05
6004.927,3.45E-05
6004.928,3.47E-05
6004.929,3.47E-05
6004.93,3.47E-05
6004.931,3.47E-05
6004.932,3.47E-05
6004.933,3.47E-05
6004.934,3.45E-05
6004.935,3.45E-05
6004.936,3.45E-05
6004.937,3.43E-05
6004.938,3.43E-05
6004.939,3.43E-05
6004.94,3.43E-05
6004.941,3.43E-05
6004.942,3.43E-05
6004.943,3.43E-05
6004.944,3.43E-05
6004.945,3.43E-05
6004.946,3.45E-05
6004.947,3.45E-05
6004.948,3.47E-05
6004.949,3.47E-05
6004.95,3.49E-05
6004.951,3.49E-05
6004.952,3.49E-05
6004.953,3.50E-05
6004.954,3.50E-05
6004.955,3.50E-05
6004.956,3.52E-05
6004.957,3.52E-05
6004.958,3.52E-05
6004.959,3.52E-05
6004.96,3.50E-05
6004.961,3.50E-05
6004.962,3.50E-05
6004.963,3.50E-05
6004.964,3.50E-05
6004.965,3.50E-05
6004.966,3.50E-05
6004.967,3.49E-05
6004.968,3.49E-05
6004.969,3.49E-05
6004.97,3.47E-05
6004.971,3.47E-05
6004.972,3.45E-05
6004.973,3.45E-05
6004.974,3.45E-05
6004.975,3.43E-05
6004.976,3.43E-05
6004.977,3.43E-05
6004.978,3.43E-05
6004.979,3.45E-05
6004.98,3.45E-05
6004.981,3.45E-05
6004.982,3.45E-05
6004.983,3.47E-05
6004.984,3.47E-05
6004.985,3.47E-05
6004.986,3.47E-05
6004.987,3.47E-05
6004.988,3.47E-05
6004.989,3.47E-05
6004.99,3.49E-05
6004.991,3.49E-05
6004.992,3.49E-05
6004.993,3.47E-05
6004.994,3.47E-05
6004.995,3.45E-05
6004.996,3.45E-05
6004.997,3.43E-05
6004.998,3.43E-05
6004.999,3.43E-05
6005,3.43E-05
6005.001,3.43E-05
6005.002,3.43E-05
6005.003,3.43E-05
6005.004,3.43E-05
6005.005,3.43E-05
6005.006,3.45E-05
6005.007,3.45E-05
6005.008,3.45E-05
6005.009,3.45E-05
6005.01,3.45E-05
6005.011,3.45E-05
6005.012,3.45E-05
6005.013,3.45E-05
6005.014,3.45E-05
6005.015,3.45E-05
6005.016,3.43E-05
6005.017,3.43E-05
6005.018,3.43E-05
6005.019,3.43E-05
6005.02,3.43E-05
6005.021,3.43E-05
6005.022,3.43E-05
6005.023,3.45E-05
6005.024,3.45E-05
6005.025,3.45E-05
6005.026,3.43E-05
6005.027,3.43E-05
6005.028,3.43E-05
6005.029,3.43E-05
6005.03,3.43E-05
6005.031,3.43E-05
6005.032,3.43E-05
6005.033,3.45E-05
6005.034,3.45E-05
6005.035,3.45E-05
6005.036,3.45E-05
6005.037,3.45E-05
6005.038,3.45E-05
6005.039,3.45E-05
6005.04,3.45E-05
6005.041,3.45E-05
6005.042,3.45E-05
6005.043,3.45E-05
6005.044,3.45E-05
6005.045,3.45E-05
6005.046,3.47E-05
6005.047,3.47E-05
6005.048,3.47E-05
6005.049,3.47E-05
6005.05,3.47E-05
6005.051,3.47E-05
6005.052,3.47E-05
6005.053,3.47E-05
6005.054,3.45E-05
6005.055,3.45E-05
6005.056,3.43E-05
6005.057,3.43E-05
6005.058,3.43E-05
6005.059,3.43E-05
6005.06,3.43E-05
6005.061,3.41E-05
6005.062,3.41E-05
6005.063,3.41E-05
6005.064,3.41E-05
6005.065,3.40E-05
6005.066,3.40E-05
6005.067,3.40E-05
6005.068,3.40E-05
6005.069,3.41E-05
6005.07,3.41E-05
6005.071,3.41E-05
6005.072,3.43E-05
6005.073,3.43E-05
6005.074,3.43E-05
6005.075,3.43E-05
6005.076,3.45E-05
6005.077,3.45E-05
6005.078,3.45E-05
6005.079,3.45E-05
6005.08,3.45E-05
6005.081,3.47E-05
6005.082,3.47E-05
6005.083,3.47E-05
6005.084,3.47E-05
6005.085,3.47E-05
6005.086,3.47E-05
6005.087,3.47E-05
6005.088,3.49E-05
6005.089,3.49E-05
6005.09,3.49E-05
6005.091,3.49E-05
6005.092,3.49E-05
6005.093,3.49E-05
6005.094,3.49E-05
6005.095,3.49E-05
6005.096,3.49E-05
6005.097,3.49E-05
6005.098,3.50E-05
6005.099,3.50E-05
6005.1,3.50E-05
6005.101,3.52E-05
6005.102,3.52E-05
6005.103,3.52E-05
6005.104,3.54E-05
6005.105,3.54E-05
6005.106,3.56E-05
6005.107,3.56E-05
6005.108,3.57E-05
6005.109,3.57E-05
6005.11,3.57E-05
6005.111,3.59E-05
6005.112,3.59E-05
6005.113,3.59E-05
6005.114,3.61E-05
6005.115,3.61E-05
6005.116,3.61E-05
6005.117,3.59E-05
6005.118,3.59E-05
6005.119,3.59E-05
6005.12,3.59E-05
6005.121,3.59E-05
6005.122,3.57E-05
6005.123,3.57E-05
6005.124,3.57E-05
6005.125,3.57E-05
6005.126,3.57E-05
6005.127,3.57E-05
6005.128,3.57E-05
6005.129,3.57E-05
6005.13,3.57E-05
6005.131,3.57E-05
6005.132,3.57E-05
6005.133,3.57E-05
6005.134,3.57E-05
6005.135,3.57E-05
6005.136,3.57E-05
6005.137,3.59E-05
6005.138,3.59E-05
6005.139,3.59E-05
6005.14,3.59E-05
6005.141,3.59E-05
6005.142,3.59E-05
6005.143,3.61E-05
6005.144,3.61E-05
6005.145,3.61E-05
6005.146,3.61E-05
6005.147,3.63E-05
6005.148,3.63E-05
6005.149,3.63E-05
6005.15,3.63E-05
6005.151,3.63E-05
6005.152,3.61E-05
6005.153,3.59E-05
6005.154,3.57E-05
6005.155,3.57E-05
6005.156,3.56E-05
6005.157,3.54E-05
6005.158,3.54E-05
6005.159,3.54E-05
6005.16,3.54E-05
6005.161,3.56E-05
6005.162,3.56E-05
6005.163,3.57E-05
6005.164,3.57E-05
6005.165,3.59E-05
6005.166,3.61E-05
6005.167,3.61E-05
6005.168,3.61E-05
6005.169,3.63E-05
6005.17,3.63E-05
6005.171,3.63E-05
6005.172,3.63E-05
6005.173,3.61E-05
6005.174,3.59E-05
6005.175,3.57E-05
6005.176,3.56E-05
6005.177,3.54E-05
6005.178,3.52E-05
6005.179,3.50E-05
6005.18,3.50E-05
6005.181,3.49E-05
6005.182,3.47E-05
6005.183,3.45E-05
6005.184,3.45E-05
6005.185,3.43E-05
6005.186,3.43E-05
6005.187,3.43E-05
6005.188,3.43E-05
6005.189,3.41E-05
6005.19,3.41E-05
6005.191,3.41E-05
6005.192,3.41E-05
6005.193,3.41E-05
6005.194,3.40E-05
6005.195,3.40E-05
6005.196,3.40E-05
6005.197,3.40E-05
6005.198,3.40E-05
6005.199,3.40E-05
6005.2,3.40E-05
6005.201,3.40E-05
6005.202,3.40E-05
6005.203,3.40E-05
6005.204,3.40E-05
6005.205,3.40E-05
6005.206,3.41E-05
6005.207,3.41E-05
6005.208,3.41E-05
6005.209,3.41E-05
6005.21,3.41E-05
6005.211,3.41E-05
6005.212,3.41E-05
6005.213,3.40E-05
6005.214,3.40E-05
6005.215,3.40E-05
6005.216,3.40E-05
6005.217,3.40E-05
6005.218,3.40E-05
6005.219,3.38E-05
6005.22,3.38E-05
6005.221,3.38E-05
6005.222,3.38E-05
6005.223,3.38E-05
6005.224,3.38E-05
6005.225,3.36E-05
6005.226,3.36E-05
6005.227,3.36E-05
6005.228,3.34E-05
6005.229,3.34E-05
6005.23,3.34E-05
6005.231,3.34E-05
6005.232,3.34E-05
6005.233,3.34E-05
6005.234,3.34E-05
6005.235,3.34E-05
6005.236,3.36E-05
6005.237,3.36E-05
6005.238,3.38E-05
6005.239,3.40E-05
6005.24,3.41E-05
6005.241,3.43E-05
6005.242,3.47E-05
6005.243,3.49E-05
6005.244,3.50E-05
6005.245,3.52E-05
6005.246,3.54E-05
6005.247,3.56E-05
6005.248,3.57E-05
6005.249,3.59E-05
6005.25,3.59E-05
6005.251,3.61E-05
6005.252,3.63E-05
6005.253,3.64E-05
6005.254,3.66E-05
6005.255,3.68E-05
6005.256,3.70E-05
6005.257,3.72E-05
6005.258,3.73E-05
6005.259,3.75E-05
6005.26,3.77E-05
6005.261,3.77E-05
6005.262,3.79E-05
6005.263,3.80E-05
6005.264,3.82E-05
6005.265,3.84E-05
6005.266,3.86E-05
6005.267,3.86E-05
6005.268,3.87E-05
6005.269,3.89E-05
6005.27,3.91E-05
6005.271,3.91E-05
6005.272,3.93E-05
6005.273,3.93E-05
6005.274,3.95E-05
6005.275,3.95E-05
6005.276,3.95E-05
6005.277,3.96E-05
6005.278,3.96E-05
6005.279,3.96E-05
6005.28,3.96E-05
6005.281,3.96E-05
6005.282,3.98E-05
6005.283,3.98E-05
6005.284,4.00E-05
6005.285,4.00E-05
6005.286,4.02E-05
6005.287,4.02E-05
6005.288,4.02E-05
6005.289,4.02E-05
6005.29,4.02E-05
6005.291,4.00E-05
6005.292,4.00E-05
6005.293,3.98E-05
6005.294,3.96E-05
6005.295,3.95E-05
6005.296,3.95E-05
6005.297,3.93E-05
6005.298,3.93E-05
6005.299,3.91E-05
6005.3,3.91E-05
6005.301,3.91E-05
6005.302,3.89E-05
6005.303,3.89E-05
6005.304,3.89E-05
6005.305,3.89E-05
6005.306,3.89E-05
6005.307,3.91E-05
6005.308,3.91E-05
6005.309,3.91E-05
6005.31,3.91E-05
6005.311,3.91E-05
6005.312,3.93E-05
6005.313,3.91E-05
6005.314,3.91E-05
6005.315,3.91E-05
6005.316,3.89E-05
6005.317,3.89E-05
6005.318,3.87E-05
6005.319,3.86E-05
6005.32,3.86E-05
6005.321,3.84E-05
6005.322,3.82E-05
6005.323,3.80E-05
6005.324,3.80E-05
6005.325,3.80E-05
6005.326,3.80E-05
6005.327,3.80E-05
6005.328,3.80E-05
6005.329,3.80E-05
6005.33,3.80E-05
6005.331,3.79E-05
6005.332,3.79E-05
6005.333,3.77E-05
6005.334,3.77E-05
6005.335,3.75E-05
6005.336,3.73E-05
6005.337,3.73E-05
6005.338,3.73E-05
6005.339,3.72E-05
6005.34,3.72E-05
6005.341,3.72E-05
6005.342,3.72E-05
6005.343,3.70E-05
6005.344,3.70E-05
6005.345,3.70E-05
6005.346,3.70E-05
6005.347,3.70E-05
6005.348,3.68E-05
6005.349,3.68E-05
6005.35,3.68E-05
6005.351,3.66E-05
6005.352,3.64E-05
6005.353,3.64E-05
6005.354,3.63E-05
6005.355,3.61E-05
6005.356,3.59E-05
6005.357,3.59E-05
6005.358,3.57E-05
6005.359,3.57E-05
6005.36,3.57E-05
6005.361,3.56E-05
6005.362,3.56E-05
6005.363,3.56E-05
6005.364,3.54E-05
6005.365,3.54E-05
6005.366,3.54E-05
6005.367,3.54E-05
6005.368,3.54E-05
6005.369,3.54E-05
6005.37,3.52E-05
6005.371,3.52E-05
6005.372,3.50E-05
6005.373,3.49E-05
6005.374,3.47E-05
6005.375,3.45E-05
6005.376,3.43E-05
6005.377,3.41E-05
6005.378,3.40E-05
6005.379,3.38E-05
6005.38,3.38E-05
6005.381,3.36E-05
6005.382,3.34E-05
6005.383,3.34E-05
6005.384,3.34E-05
6005.385,3.34E-05
6005.386,3.34E-05
6005.387,3.34E-05
6005.388,3.34E-05
6005.389,3.34E-05
6005.39,3.34E-05
6005.391,3.33E-05
6005.392,3.33E-05
6005.393,3.31E-05
6005.394,3.29E-05
6005.395,3.29E-05
6005.396,3.27E-05
6005.397,3.27E-05
6005.398,3.27E-05
6005.399,3.27E-05
6005.4,3.26E-05
6005.401,3.26E-05
6005.402,3.26E-05
6005.403,3.26E-05
6005.404,3.24E-05
6005.405,3.26E-05
6005.406,3.26E-05
6005.407,3.26E-05
6005.408,3.26E-05
6005.409,3.26E-05
6005.41,3.27E-05
6005.411,3.26E-05
6005.412,3.26E-05
6005.413,3.24E-05
6005.414,3.24E-05
6005.415,3.22E-05
6005.416,3.20E-05
6005.417,3.20E-05
6005.418,3.18E-05
6005.419,3.18E-05
6005.42,3.18E-05
6005.421,3.17E-05
6005.422,3.17E-05
6005.423,3.17E-05
6005.424,3.17E-05
6005.425,3.18E-05
6005.426,3.18E-05
6005.427,3.20E-05
6005.428,3.20E-05
6005.429,3.22E-05
6005.43,3.22E-05
6005.431,3.24E-05
6005.432,3.24E-05
6005.433,3.26E-05
6005.434,3.26E-05
6005.435,3.27E-05
6005.436,3.29E-05
6005.437,3.29E-05
6005.438,3.31E-05
6005.439,3.31E-05
6005.44,3.31E-05
6005.441,3.33E-05
6005.442,3.33E-05
6005.443,3.33E-05
6005.444,3.34E-05
6005.445,3.36E-05
6005.446,3.36E-05
6005.447,3.38E-05
6005.448,3.40E-05
6005.449,3.41E-05
6005.45,3.41E-05
6005.451,3.43E-05
6005.452,3.45E-05
6005.453,3.47E-05
6005.454,3.49E-05
6005.455,3.49E-05
6005.456,3.50E-05
6005.457,3.50E-05
6005.458,3.52E-05
6005.459,3.52E-05
6005.46,3.54E-05
6005.461,3.54E-05
6005.462,3.56E-05
6005.463,3.57E-05
6005.464,3.59E-05
6005.465,3.59E-05
6005.466,3.61E-05
6005.467,3.61E-05
6005.468,3.63E-05
6005.469,3.64E-05
6005.47,3.64E-05
6005.471,3.66E-05
6005.472,3.66E-05
6005.473,3.68E-05
6005.474,3.68E-05
6005.475,3.70E-05
6005.476,3.70E-05
6005.477,3.72E-05
6005.478,3.72E-05
6005.479,3.73E-05
6005.48,3.75E-05
6005.481,3.77E-05
6005.482,3.79E-05
6005.483,3.80E-05
6005.484,3.82E-05
6005.485,3.82E-05
6005.486,3.84E-05
6005.487,3.86E-05
6005.488,3.87E-05
6005.489,3.89E-05
6005.49,3.89E-05
6005.491,3.91E-05
6005.492,3.91E-05
6005.493,3.91E-05
6005.494,3.91E-05
6005.495,3.89E-05
6005.496,3.89E-05
6005.497,3.89E-05
6005.498,3.87E-05
6005.499,3.87E-05
6005.5,3.87E-05
6005.501,3.87E-05
6005.502,3.87E-05
6005.503,3.87E-05
6005.504,3.87E-05
6005.505,3.87E-05
6005.506,3.89E-05
6005.507,3.91E-05
6005.508,3.93E-05
6005.509,3.95E-05
6005.51,3.96E-05
6005.511,3.98E-05
6005.512,4.00E-05
6005.513,4.00E-05
6005.514,4.02E-05
6005.515,4.02E-05
6005.516,4.02E-05
6005.517,4.02E-05
6005.518,4.02E-05
6005.519,4.02E-05
6005.52,4.00E-05
6005.521,4.00E-05
6005.522,4.00E-05
6005.523,4.00E-05
6005.524,4.00E-05
6005.525,4.00E-05
6005.526,4.00E-05
6005.527,4.00E-05
6005.528,4.00E-05
6005.529,4.02E-05
6005.53,4.02E-05
6005.531,4.02E-05
6005.532,4.00E-05
6005.533,3.98E-05
6005.534,3.98E-05
6005.535,3.95E-05
6005.536,3.93E-05
6005.537,3.91E-05
6005.538,3.89E-05
6005.539,3.87E-05
6005.54,3.86E-05
6005.541,3.84E-05
6005.542,3.84E-05
6005.543,3.82E-05
6005.544,3.82E-05
6005.545,3.82E-05
6005.546,3.80E-05
6005.547,3.80E-05
6005.548,3.80E-05
6005.549,3.80E-05
6005.55,3.82E-05
6005.551,3.80E-05
6005.552,3.80E-05
6005.553,3.80E-05
6005.554,3.79E-05
6005.555,3.77E-05
6005.556,3.77E-05
6005.557,3.75E-05
6005.558,3.73E-05
6005.559,3.72E-05
6005.56,3.70E-05
6005.561,3.70E-05
6005.562,3.68E-05
6005.563,3.66E-05
6005.564,3.64E-05
6005.565,3.64E-05
6005.566,3.63E-05
6005.567,3.63E-05
6005.568,3.63E-05
6005.569,3.63E-05
6005.57,3.63E-05
6005.571,3.63E-05
6005.572,3.63E-05
6005.573,3.61E-05
6005.574,3.59E-05
6005.575,3.59E-05
6005.576,3.57E-05
6005.577,3.56E-05
6005.578,3.54E-05
6005.579,3.52E-05
6005.58,3.50E-05
6005.581,3.49E-05
6005.582,3.47E-05
6005.583,3.47E-05
6005.584,3.45E-05
6005.585,3.43E-05
6005.586,3.43E-05
6005.587,3.43E-05
6005.588,3.41E-05
6005.589,3.41E-05
6005.59,3.40E-05
6005.591,3.40E-05
6005.592,3.38E-05
6005.593,3.36E-05
6005.594,3.34E-05
6005.595,3.33E-05
6005.596,3.31E-05
6005.597,3.31E-05
6005.598,3.29E-05
6005.599,3.27E-05
6005.6,3.26E-05
6005.601,3.24E-05
6005.602,3.22E-05
6005.603,3.20E-05
6005.604,3.18E-05
6005.605,3.17E-05
6005.606,3.15E-05
6005.607,3.13E-05
6005.608,3.13E-05
6005.609,3.11E-05
6005.61,3.11E-05
6005.611,3.10E-05
6005.612,3.10E-05
6005.613,3.08E-05
6005.614,3.06E-05
6005.615,3.04E-05
6005.616,3.04E-05
6005.617,3.03E-05
6005.618,3.03E-05
6005.619,3.01E-05
6005.62,3.01E-05
6005.621,2.99E-05
6005.622,2.99E-05
6005.623,2.97E-05
6005.624,2.95E-05
6005.625,2.95E-05
6005.626,2.94E-05
6005.627,2.92E-05
6005.628,2.92E-05
6005.629,2.90E-05
6005.63,2.90E-05
6005.631,2.88E-05
6005.632,2.87E-05
6005.633,2.85E-05
6005.634,2.83E-05
6005.635,2.81E-05
6005.636,2.80E-05
6005.637,2.78E-05
6005.638,2.76E-05
6005.639,2.74E-05
6005.64,2.71E-05
6005.641,2.69E-05
6005.642,2.67E-05
6005.643,2.64E-05
6005.644,2.62E-05
6005.645,2.60E-05
6005.646,2.57E-05
6005.647,2.53E-05
6005.648,2.51E-05
6005.649,2.48E-05
6005.65,2.46E-05
6005.651,2.42E-05
6005.652,2.39E-05
6005.653,2.35E-05
6005.654,2.32E-05
6005.655,2.28E-05
6005.656,2.25E-05
6005.657,2.21E-05
6005.658,2.18E-05
6005.659,2.14E-05
6005.66,2.09E-05
6005.661,2.05E-05
6005.662,2.02E-05
6005.663,1.98E-05
6005.664,1.95E-05
6005.665,1.91E-05
6005.666,1.88E-05
6005.667,1.84E-05
6005.668,1.79E-05
6005.669,1.75E-05
6005.67,1.70E-05
6005.671,1.65E-05
6005.672,1.59E-05
6005.673,1.56E-05
6005.674,1.50E-05
6005.675,1.45E-05
6005.676,1.42E-05
6005.677,1.36E-05
6005.678,1.33E-05
6005.679,1.27E-05
6005.68,1.24E-05
6005.681,1.19E-05
6005.682,1.15E-05
6005.683,1.11E-05
6005.684,1.08E-05
6005.685,1.04E-05
6005.686,1.01E-05
6005.687,9.73E-06
6005.688,9.38E-06
6005.689,9.02E-06
6005.69,8.67E-06
6005.691,8.14E-06
6005.692,7.78E-06
6005.693,7.08E-06
6005.694,6.55E-06
6005.695,6.02E-06
6005.696,5.48E-06
6005.697,4.95E-06
6005.698,4.42E-06
6005.699,3.89E-06
6005.7,3.36E-06
6005.701,3.01E-06
6005.702,2.48E-06
6005.703,1.95E-06
6005.704,1.42E-06
6005.705,1.06E-06
6005.706,5.31E-07
6005.707,0
6005.708,-3.54E-07
6005.709,-8.85E-07
6005.71,-1.42E-06
6005.711,-1.77E-06
6005.712,-2.30E-06
6005.713,-2.83E-06
6005.714,-3.36E-06
6005.715,-3.89E-06
6005.716,-4.42E-06
6005.717,-4.95E-06
6005.718,-5.31E-06
6005.719,-5.84E-06
6005.72,-6.37E-06
6005.721,-6.72E-06
6005.722,-7.25E-06
6005.723,-7.61E-06
6005.724,-8.14E-06
6005.725,-8.49E-06
6005.726,-8.85E-06
6005.727,-9.20E-06
6005.728,-9.73E-06
6005.729,-1.01E-05
6005.73,-1.06E-05
6005.731,-1.10E-05
6005.732,-1.15E-05
6005.733,-1.20E-05
6005.734,-1.26E-05
6005.735,-1.31E-05
6005.736,-1.36E-05
6005.737,-1.42E-05
6005.738,-1.47E-05
6005.739,-1.52E-05
6005.74,-1.56E-05
6005.741,-1.59E-05
6005.742,-1.63E-05
6005.743,-1.66E-05
6005.744,-1.70E-05
6005.745,-1.73E-05
6005.746,-1.75E-05
6005.747,-1.79E-05
6005.748,-1.82E-05
6005.749,-1.84E-05
6005.75,-1.86E-05
6005.751,-1.89E-05
6005.752,-1.91E-05
6005.753,-1.95E-05
6005.754,-1.98E-05
6005.755,-2.02E-05
6005.756,-2.03E-05
6005.757,-2.07E-05
6005.758,-2.11E-05
6005.759,-2.12E-05
6005.76,-2.16E-05
6005.761,-2.19E-05
6005.762,-2.23E-05
6005.763,-2.26E-05
6005.764,-2.28E-05
6005.765,-2.32E-05
6005.766,-2.35E-05
6005.767,-2.39E-05
6005.768,-2.42E-05
6005.769,-2.46E-05
6005.77,-2.49E-05
6005.771,-2.53E-05
6005.772,-2.57E-05
6005.773,-2.62E-05
6005.774,-2.65E-05
6005.775,-2.71E-05
6005.776,-2.74E-05
6005.777,-2.78E-05
6005.778,-2.81E-05
6005.779,-2.87E-05
6005.78,-2.90E-05
6005.781,-2.94E-05
6005.782,-2.97E-05
6005.783,-3.01E-05
6005.784,-3.03E-05
6005.785,-3.06E-05
6005.786,-3.08E-05
6005.787,-3.11E-05
6005.788,-3.13E-05
6005.789,-3.15E-05
6005.79,-3.17E-05
6005.791,-3.20E-05
6005.792,-3.24E-05
6005.793,-3.27E-05
6005.794,-3.33E-05
6005.795,-3.36E-05
6005.796,-3.40E-05
6005.797,-3.45E-05
6005.798,-3.49E-05
6005.799,-3.52E-05
6005.8,-3.56E-05
6005.801,-3.59E-05
6005.802,-3.63E-05
6005.803,-3.64E-05
6005.804,-3.68E-05
6005.805,-3.70E-05
6005.806,-3.73E-05
6005.807,-3.75E-05
6005.808,-3.79E-05
6005.809,-3.80E-05
6005.81,-3.82E-05
6005.811,-3.86E-05
6005.812,-3.89E-05
6005.813,-3.93E-05
6005.814,-3.96E-05
6005.815,-4.00E-05
6005.816,-4.03E-05
6005.817,-4.09E-05
6005.818,-4.12E-05
6005.819,-4.14E-05
6005.82,-4.18E-05
6005.821,-4.19E-05
6005.822,-4.21E-05
6005.823,-4.23E-05
6005.824,-4.25E-05
6005.825,-4.26E-05
6005.826,-4.28E-05
6005.827,-4.30E-05
6005.828,-4.30E-05
6005.829,-4.32E-05
6005.83,-4.33E-05
6005.831,-4.35E-05
6005.832,-4.37E-05
6005.833,-4.39E-05
6005.834,-4.42E-05
6005.835,-4.44E-05
6005.836,-4.48E-05
6005.837,-4.49E-05
6005.838,-4.53E-05
6005.839,-4.55E-05
6005.84,-4.56E-05
6005.841,-4.58E-05
6005.842,-4.60E-05
6005.843,-4.62E-05
6005.844,-4.62E-05
6005.845,-4.62E-05
6005.846,-4.62E-05
6005.847,-4.62E-05
6005.848,-4.64E-05
6005.849,-4.64E-05
6005.85,-4.65E-05
6005.851,-4.67E-05
6005.852,-4.69E-05
6005.853,-4.71E-05
6005.854,-4.74E-05
6005.855,-4.76E-05
6005.856,-4.78E-05
6005.857,-4.81E-05
6005.858,-4.85E-05
6005.859,-4.88E-05
6005.86,-4.92E-05
6005.861,-4.95E-05
6005.862,-4.99E-05
6005.863,-5.02E-05
6005.864,-5.06E-05
6005.865,-5.10E-05
6005.866,-5.13E-05
6005.867,-5.15E-05
6005.868,-5.18E-05
6005.869,-5.22E-05
6005.87,-5.24E-05
6005.871,-5.27E-05
6005.872,-5.31E-05
6005.873,-5.36E-05
6005.874,-5.41E-05
6005.875,-5.45E-05
6005.876,-5.50E-05
6005.877,-5.56E-05
6005.878,-5.59E-05
6005.879,-5.64E-05
6005.88,-5.68E-05
6005.881,-5.73E-05
6005.882,-5.77E-05
6005.883,-5.82E-05
6005.884,-5.86E-05
6005.885,-5.89E-05
6005.886,-5.93E-05
6005.887,-5.96E-05
6005.888,-6.00E-05
6005.889,-6.03E-05
6005.89,-6.07E-05
6005.891,-6.10E-05
6005.892,-6.16E-05
6005.893,-6.21E-05
6005.894,-6.25E-05
6005.895,-6.30E-05
6005.896,-6.35E-05
6005.897,-6.40E-05
6005.898,-6.46E-05
6005.899,-6.51E-05
6005.9,-6.56E-05
6005.901,-6.63E-05
6005.902,-6.69E-05
6005.903,-6.74E-05
6005.904,-6.81E-05
6005.905,-6.86E-05
6005.906,-6.92E-05
6005.907,-6.97E-05
6005.908,-7.04E-05
6005.909,-7.09E-05
6005.91,-7.15E-05
6005.911,-7.20E-05
6005.912,-7.25E-05
